,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats
2604,20,-0.4792257550245327,2,1,1,16.82,1998.0,189.08,4
5524,14,-0.2710495655108347,2,2,1,11.7,1796.0,178.0,5
3544,21,-0.15052650842395693,3,2,1,16.3,1956.0,170.0,5
3621,9,0.474002060117137,3,1,2,11.0,2987.0,198.5,5
2420,18,0.474002060117137,3,1,2,12.55,2982.0,168.5,7
3935,20,-0.09250013475740197,3,1,2,11.36,2755.0,171.5,7
915,12,0.48495870167048954,3,1,2,0.0,799.0,59.0,2
4931,20,0.09051960574979862,3,2,1,18.49,1493.0,100.0,7
3596,18,-0.39945044787457296,3,2,1,20.77,1248.0,88.8,7
95,19,-0.31487613172424483,3,2,1,25.8,1498.0,98.6,5
1286,17,0.16721609662326628,3,2,1,22.07,1199.0,73.9,5
4058,20,0.20008602128332387,3,1,1,12.63,2179.0,147.5,5
4079,21,-0.36965933949100743,3,1,1,13.33,2993.0,255.0,5
5960,16,0.5616551925439572,3,2,1,22.3,1248.0,74.0,5
746,18,0.01382311487633094,3,1,2,20.7,1496.0,113.98,5
4043,18,-0.15052650842395693,2,2,1,15.04,1598.0,103.6,5
2294,15,0.01382311487633094,2,1,1,16.8,1497.0,118.0,5
3788,16,-0.4812636903534563,2,2,2,19.7,796.0,46.3,5
3766,21,-0.4792257550245327,2,2,1,18.88,999.0,123.24,5
2527,9,0.45208877701043193,1,2,3,17.0,1086.0,63.1,5
379,14,0.10147624730315113,3,2,2,21.1,1248.0,73.9,5
5834,17,2.095585010013311,3,2,2,12.99,2494.0,100.6,8
1679,19,0.013899811367204407,2,1,1,17.21,1798.0,189.0,4
2298,15,0.2877391537101441,3,1,1,16.55,1968.0,147.51,5
5932,20,-0.5811225214707112,2,2,1,24.7,796.0,47.3,5
4196,17,0.2676337164597422,3,2,1,12.8,2494.0,102.0,8
6003,19,0.09709359068181013,2,2,1,23.1,998.0,67.04,5
3516,15,0.07298897926443458,2,2,1,0.0,1086.0,180.0,5
887,15,-0.11765658376389937,2,1,2,14.74,1991.0,184.0,5
1970,21,-0.30991277310057613,3,2,1,22.77,1498.0,98.59,5
5817,20,-0.2349583882340915,3,2,1,25.83,1498.0,99.0,5
2645,19,-0.4248479429952441,2,2,2,25.4,624.0,37.5,4
4221,18,-0.08096279120172176,2,2,1,24.07,998.0,67.1,5
310,21,-0.32583277327759735,3,1,1,17.9,2143.0,201.15,5
4952,14,-0.1286132253172519,2,2,1,14.6,1368.0,145.0,5
3874,19,-0.15052650842395693,3,2,1,22.7,1498.0,89.84,5
3923,8,0.5616551925439572,2,2,1,13.2,1495.0,94.0,5
267,20,-0.3367894148309499,3,2,1,19.67,1582.0,126.2,5
3807,12,0.23295594594338145,3,2,1,18.7,1896.0,66.0,5
1434,18,-0.24913628240412966,3,2,1,26.0,1498.0,98.6,5
3290,12,0.26582587060343904,3,2,2,17.8,1399.0,85.0,5
2584,16,-0.12506327345396567,2,2,2,20.36,1197.0,78.9,5
2534,22,-0.6118011178200983,3,2,1,24.3,1248.0,88.5,5
5201,17,0.12732296472750976,3,2,1,12.05,2179.0,120.0,8
4523,19,-0.05742792514512053,3,2,1,13.5,2477.0,175.56,7
4127,17,-0.3367894148309499,2,1,1,14.8,1595.0,120.7,5
1844,21,-0.6216620952181156,3,2,1,28.4,1248.0,74.0,5
5135,20,-0.47944488785559974,3,2,1,27.3,1498.0,98.6,5
5600,18,0.2842001584884112,3,2,1,25.8,1498.0,98.6,5
2712,21,-0.5504439251213241,2,2,1,21.1,814.0,55.2,5
1890,20,-0.4050383350667828,2,2,1,18.7,1199.0,88.7,5
660,18,-0.2600929239574822,3,2,1,12.99,2494.0,100.6,7
5404,14,1.2190536857451086,3,1,3,18.48,1995.0,177.0,5
850,21,-0.17024846321999149,3,2,1,13.68,2393.0,147.8,7
2198,17,0.40826221079702185,3,2,2,23.5,1498.0,90.0,5
3269,19,-0.018674283970912652,3,2,1,23.2,1248.0,73.94,5
3533,12,0.30242105339163644,2,1,2,9.1,2349.0,180.0,5
2654,14,0.46434925890863343,3,1,1,11.0,2993.0,235.0,5
3970,15,-0.19435307463736703,3,2,1,20.54,1598.0,103.6,5
791,19,0.1518658418070194,2,2,1,22.5,998.0,67.04,5
1085,20,-0.23976835387601325,2,2,2,15.29,1591.0,121.3,5
1463,8,0.43891889386330224,2,2,1,14.7,1599.0,104.0,5
1765,15,0.2245412452304067,3,2,1,21.1,1248.0,73.9,5
878,21,0.04956367962336688,2,2,1,21.7,999.0,67.0,5
4047,18,0.2584739641211395,2,1,1,18.0,1497.0,117.3,5
3501,20,-0.46310853529955115,2,2,2,14.28,1798.0,138.03,5
939,16,-0.1668519043384522,3,1,1,14.74,2993.0,270.9,5
3984,21,-0.5120956796845902,2,1,2,24.04,999.0,67.0,5
3465,18,0.11243288885650367,2,2,1,19.5,1199.0,88.76,5
4803,17,0.11871104446657467,3,2,2,22.32,1582.0,126.32,5
2913,15,0.14530281351656124,3,2,1,20.0,1399.0,68.0,5
1362,22,-0.6205664310627803,2,2,1,24.07,998.0,67.1,5
1695,15,0.6006827497569989,3,2,1,23.0,1396.0,90.0,5
3748,21,-0.07808119447319005,2,2,1,18.6,1197.0,81.83,5
5861,11,0.2219993043900289,2,2,1,17.0,1086.0,63.0,5
2963,21,-0.03669795932617755,3,1,1,18.88,1995.0,184.0,5
882,14,0.08799957819252753,2,2,2,20.36,1197.0,78.9,5
3570,15,1.0108774962314107,3,2,1,11.5,2982.0,171.0,7
5723,17,-0.31487613172424483,2,1,2,14.8,1595.0,120.7,5
3731,17,0.01382311487633094,3,2,2,19.64,1461.0,108.5,5
2786,17,0.08363883485429323,3,1,1,11.18,2696.0,184.0,7
3048,21,-0.20530971619071955,3,2,1,24.3,1248.0,88.5,5
688,21,-0.22722299929742462,3,2,1,24.3,1248.0,88.5,5
97,14,0.12341144369296289,3,2,1,16.2,1493.0,110.0,5
2999,15,-0.23817964085077714,2,2,1,17.6,1496.0,88.73,5
4031,20,-0.16967871785921715,3,1,1,13.0,2143.0,204.0,5
1999,5,0.682178249630835,3,2,1,15.0,2148.0,603.46,5
1995,22,-0.610705453664763,3,1,1,24.3,1248.0,88.5,5
1163,11,0.550643767782838,2,2,1,15.3,1193.0,65.3,5
4833,9,0.7917446651643602,3,1,1,11.0,2987.0,198.5,5
3647,21,0.019301435653007203,3,2,1,25.4,1186.0,73.97,5
4718,13,0.12338953040985619,2,2,1,13.5,1799.0,130.0,5
3616,19,-0.20530971619071955,3,2,1,20.77,1248.0,88.8,7
5893,12,-0.08478665910384178,2,2,2,19.5,1061.0,78.0,5
5182,18,-0.19435307463736703,3,2,1,17.0,2149.0,139.07,7
2733,21,-0.23508986793273173,2,2,1,20.85,1197.0,83.14,5
4463,21,-0.39705094337438873,2,2,1,18.9,1197.0,81.86,5
2185,21,0.23295594594338145,3,2,1,24.3,1248.0,88.5,5
2439,14,-0.2223363371646294,2,2,1,17.0,1497.0,118.0,5
1079,20,-0.00809016823037411,3,2,1,22.9,1248.0,74.0,5
1633,21,0.1830484436678607,3,2,1,22.7,1498.0,89.84,5
3171,17,0.29199033063284485,3,2,1,21.1,1248.0,73.9,5
5517,13,0.6931348911841875,2,2,2,17.0,1497.0,118.0,5
4738,12,-0.16410178730856073,2,2,1,18.0,995.0,62.0,5
3067,20,0.3772110886348208,3,2,2,14.02,2179.0,118.3,7
5423,20,-0.24913628240412966,3,1,1,11.72,2199.0,194.3,7
1366,15,0.18224860883446595,3,2,1,16.52,1991.0,123.7,5
4850,16,0.3863489276903168,3,1,1,17.05,1995.0,184.0,5
3383,22,-0.29089204336395613,3,2,1,23.0,1498.0,98.96,5
4976,18,0.37890936807559045,3,2,1,22.7,1498.0,89.84,5
724,19,-0.4353991888111226,2,2,1,20.85,1197.0,83.14,5
1886,22,-0.5402104219104928,2,2,1,18.9,1197.0,81.86,5
1118,18,0.11243288885650367,3,2,1,20.14,1498.0,88.8,5
3977,15,0.12338953040985619,2,2,1,16.1,1298.0,88.2,5
55,19,-0.2162663577440721,2,2,1,15.04,1598.0,103.2,5
5293,22,-0.11319723065168488,2,2,1,18.6,1197.0,81.83,5
5590,11,0.23295594594338145,2,2,2,13.9,1599.0,103.2,5
3379,16,0.41921885235037437,3,2,2,20.45,1461.0,83.8,5
4696,10,0.5616551925439572,2,2,1,18.9,998.0,67.1,5
146,17,0.26582587060343904,3,2,1,21.14,1498.0,103.52,5
4162,16,0.019301435653007203,2,2,1,21.1,814.0,55.2,5
1554,16,0.10997860114855271,2,2,1,21.1,1197.0,85.8,5
4544,20,-0.20473997082994524,2,2,1,21.1,1197.0,85.8,5
1872,18,-0.2637195723116419,2,2,1,15.1,1196.0,73.0,7
851,17,0.0795629641964461,3,1,1,22.32,1582.0,126.3,5
3462,11,0.2986957952634966,2,2,3,11.9,2354.0,144.0,5
3006,22,-0.4678418044505994,3,2,1,17.1,1956.0,170.0,5
5258,18,-0.029981538053972457,3,2,1,26.0,1498.0,98.6,5
3134,21,-0.3931394223398419,2,2,1,16.2,1199.0,74.0,5
2567,17,-0.029181703220577723,2,2,1,19.81,1086.0,68.05,5
5100,16,0.23295594594338145,2,1,1,15.64,1798.0,167.62,5
4929,20,0.11243288885650367,2,2,1,15.8,1591.0,121.3,5
817,19,-0.23817964085077714,2,2,2,18.6,1197.0,81.83,5
2665,22,-0.13074977042015562,2,2,1,24.07,998.0,67.1,5
5734,10,0.912267722251238,3,2,1,12.8,2494.0,102.0,7
3351,18,-0.28507406669912594,3,2,1,23.0,1396.0,90.0,5
2212,17,-0.03000345133707916,2,2,1,24.7,796.0,47.3,5
2421,15,0.10147624730315113,2,2,1,17.01,1591.0,121.3,5
1315,16,0.14530281351656124,2,2,1,17.0,1497.0,118.0,5
3185,17,0.11243288885650367,3,2,1,23.08,1461.0,63.1,5
3261,17,0.013834071517884291,3,1,1,17.11,1968.0,174.33,5
2683,21,-0.3543200413163139,2,2,1,23.1,998.0,67.04,5
2695,14,0.5494056672873091,3,2,2,20.0,1399.0,68.0,5
2465,18,1.2300103272984613,3,2,1,11.5,2982.0,171.0,7
4801,15,0.10147624730315113,3,1,1,12.39,2179.0,147.51,5
3833,17,-0.18887475386069077,2,2,2,17.01,1591.0,121.3,5
4844,18,-0.23817964085077714,2,2,1,21.5,1197.0,81.8,5
3618,18,0.15671963401515457,3,2,1,24.0,1120.0,70.0,5
5119,12,-0.14504818764728067,2,2,2,0.0,1086.0,63.0,5
1928,20,-0.039864428735096435,3,1,1,17.01,1582.0,126.2,5
1988,16,-0.2710495655108347,3,1,1,12.39,2179.0,147.51,5
4327,21,-0.347735099742749,3,1,1,20.68,1995.0,190.0,5
2803,16,-0.15052650842395693,3,1,1,17.0,1896.0,105.0,5
1530,18,-0.03000345133707916,3,2,1,22.9,1248.0,74.0,5
4710,14,0.39730556924366933,2,2,2,18.5,1197.0,80.0,5
4916,17,0.10156390043557796,3,2,2,15.0,1896.0,105.0,5
5952,13,0.34751859002523544,2,2,2,16.1,1298.0,88.2,5
4356,14,0.2548692290500865,3,2,2,13.8,1399.0,68.0,5
2755,17,-0.2733175903123787,2,2,1,18.4,1198.0,86.8,5
2838,20,0.1467490902016038,3,1,2,12.07,2967.0,241.4,7
3458,18,0.912267722251238,3,2,2,19.01,1461.0,108.45,5
2010,21,-0.5120956796845902,2,2,1,17.0,1198.0,73.75,5
2736,20,-0.3039194901708923,3,2,1,23.9,1582.0,126.2,5
2362,18,0.23295594594338145,3,2,1,14.0,2179.0,138.1,7
4013,21,-0.20530971619071955,3,2,1,16.0,2179.0,140.0,7
1132,18,0.05764968108974104,3,1,1,19.27,2143.0,170.0,5
1912,17,-0.5150101463377821,2,2,1,16.8,796.0,34.2,8
2026,15,0.18912937972997135,3,2,2,14.0,2498.0,112.0,7
792,12,1.602536140112447,3,2,2,13.1,2499.0,141.0,7
1249,18,-0.05191673444378421,2,2,2,16.1,1197.0,85.0,5
2077,14,-0.3587026979376549,2,2,1,18.6,1199.0,79.4,5
411,17,-0.2568168881330298,3,1,1,14.84,2143.0,170.0,5
3450,18,-0.02890778718174391,2,2,1,13.7,1997.0,153.86,5
5483,22,-0.29385033658336135,2,1,1,24.07,998.0,67.1,5
2905,15,0.4082074275892551,3,1,1,18.48,1995.0,177.0,5
3664,19,-0.04096009289043169,3,2,1,22.7,1498.0,89.84,5
5141,19,-0.362559435764435,2,2,1,13.7,1399.0,98.82,7
1400,19,0.3721929468033853,3,2,1,22.7,1498.0,89.84,5
3393,10,0.682178249630835,3,2,2,16.4,1896.0,90.0,5
4401,21,-0.4627907926945039,2,2,1,23.84,1199.0,84.0,5
3227,15,0.49591534322384206,3,1,1,19.08,1582.0,126.32,5
1607,15,-0.29077152030686926,2,2,2,17.0,1197.0,80.0,5
3098,20,-0.4244425472577701,3,2,1,22.77,1498.0,98.59,5
5667,19,-0.05742792514512053,2,2,1,18.0,1198.0,86.7,5
2626,14,-0.22721204265587128,2,1,1,12.3,1781.0,163.2,5
1703,17,0.06860632264309356,3,1,1,12.55,2982.0,168.5,7
260,16,0.6712216080774824,3,2,1,22.9,1248.0,74.0,5
3329,20,0.1858423872639656,3,2,1,24.0,1120.0,70.0,5
4230,15,-0.172439791530662,2,2,1,20.36,1197.0,78.9,5
1738,16,0.3534790030302592,3,1,1,11.4,2953.0,153.86,7
3525,18,0.0795629641964461,3,2,1,25.8,1498.0,98.6,5
657,21,-0.4463558303644751,2,1,1,16.0,1497.0,117.3,7
5036,18,0.13763316442921447,2,2,1,13.06,1598.0,102.53,5
1953,21,-0.15200565503365954,3,2,1,19.67,1582.0,126.2,5
3741,18,-0.31487613172424483,3,1,1,17.9,2143.0,136.0,5
2594,20,-0.22722299929742462,2,2,1,18.6,1197.0,81.83,5
4785,19,-0.32583277327759735,3,2,1,19.67,1582.0,126.2,5
996,12,0.3753922861369643,2,2,1,0.0,1086.0,62.0,5
5060,17,0.09664436837812268,2,2,1,19.4,1198.0,86.8,5
360,20,-0.4463558303644751,2,1,1,18.5,1197.0,83.14,5
2020,18,-0.40552042729513027,2,2,1,15.6,1196.0,70.02,5
2022,17,0.17817273817661883,3,2,1,12.05,2179.0,120.0,8
3661,20,-0.20801600665439765,3,1,1,13.0,2143.0,201.1,5
125,18,-0.18339643308401452,3,2,1,12.05,2179.0,120.0,8
412,21,-0.3317055331501943,3,2,1,15.4,2179.0,120.0,7
1239,17,0.3096524368168491,3,1,2,19.27,2143.0,167.62,5
2599,18,0.01382311487633094,3,2,2,13.49,2179.0,138.03,5
377,21,-0.5789311931600407,3,2,1,21.43,1364.0,87.2,5
5617,22,-0.20683268936663557,3,2,1,20.14,1498.0,88.8,5
870,20,-0.12843791905239824,2,2,1,15.29,1591.0,121.3,5
5244,18,-0.18689160173953398,2,2,1,17.0,1197.0,80.0,5
5125,20,0.023947051671628673,2,1,1,15.63,1499.0,110.4,5
2818,20,-0.4665270074641971,3,2,1,22.32,1582.0,126.32,5
2203,20,-0.2962498410835455,2,2,1,18.7,1199.0,88.7,5
4208,20,-0.2820062070641872,2,2,1,16.09,1598.0,103.5,5
885,12,0.20008602128332387,2,1,4,9.7,1995.0,163.5,5
5468,18,0.008432447232081497,2,2,1,25.4,624.0,37.48,4
3441,19,-0.3558977976999967,3,2,1,20.14,1498.0,88.5,5
4820,13,0.5616551925439572,3,1,1,11.7,2993.0,245.0,5
5493,16,-0.017030787737909774,2,2,1,20.36,1197.0,78.9,5
138,19,-0.5120956796845902,2,1,1,19.0,1199.0,88.7,5
4377,19,0.018150988289905187,3,1,1,16.12,2967.0,245.0,5
1369,12,0.4145951496148596,3,2,1,22.0,1582.0,126.2,5
3724,13,-0.06287337599713674,3,1,1,8.7,2987.0,224.34,5
1037,18,-0.11765658376389937,3,1,1,16.36,2179.0,187.7,5
641,11,0.3644356445836118,2,2,1,13.8,1299.0,70.0,5
2063,17,-0.1286132253172519,2,2,1,18.0,1198.0,86.7,5
3779,19,-0.07156199274894529,2,2,1,17.71,1197.0,78.9,5
4404,19,0.01382311487633094,3,1,1,17.11,1968.0,174.33,5
3452,18,-0.2820062070641872,2,2,1,19.1,1197.0,85.8,5
5440,21,0.08511798146399582,2,1,2,19.0,1199.0,88.7,5
4,17,-0.19796876634997337,3,1,2,15.2,1968.0,140.8,5
3605,19,-0.09574330065719432,2,2,1,22.74,796.0,47.3,5
5646,19,-0.07383001755048926,3,2,1,28.09,1248.0,88.5,5
114,14,0.13531035641990374,2,2,1,13.5,1799.0,130.0,5
86,15,0.17817273817661883,3,1,2,16.73,1995.0,218.0,5
139,16,0.3269420171880394,2,2,1,13.5,1799.0,130.0,5
529,14,0.45208877701043193,3,2,1,11.5,2982.0,171.0,7
3146,21,-0.2788945208630351,2,2,1,18.9,1197.0,82.0,5
2493,21,-0.42281000766632054,3,1,1,19.27,2143.0,167.62,5
3059,23,0.3096524368168491,3,1,1,22.69,1995.0,190.0,5
5904,19,-0.16148314997730948,3,2,1,22.7,1498.0,89.84,5
3657,21,-0.6008444762667458,2,2,1,18.6,1197.0,81.83,5
4940,16,0.035791181190802754,3,2,1,18.3,1991.0,147.9,5
188,16,0.03573639798303599,3,2,1,22.32,1582.0,126.32,5
4625,15,0.33595933318644855,3,2,1,21.43,1364.0,87.2,5
3256,20,-0.29977787966372504,2,2,1,18.2,1199.0,88.7,5
1309,13,-0.3468914383431409,2,1,1,10.98,1984.0,114.4,4
1015,18,0.04672590946104857,3,2,1,22.32,1582.0,126.32,5
2452,21,0.11243288885650367,3,2,1,25.4,1186.0,73.97,5
2412,16,-0.38061598104435995,2,2,2,17.01,1591.0,121.3,5
4991,19,-0.172439791530662,3,2,1,26.59,1248.0,74.0,5
1555,9,0.9999208546780581,2,2,1,14.7,1598.0,125.0,5
1561,21,-0.21881925522600323,3,2,1,19.67,1582.0,126.2,5
2705,12,0.10456602022119656,2,2,1,17.92,1086.0,62.1,5
725,20,0.27678251215679156,3,2,1,17.72,1968.0,108.5,5
893,14,0.4042849499131549,1,2,2,13.2,1495.0,93.7,5
3603,22,-0.588792170558058,2,2,1,25.17,799.0,53.3,5
3188,19,-0.12241176619805436,3,1,1,12.55,2982.0,168.5,7
2846,15,0.1648385054061888,2,1,2,13.7,1798.0,157.75,5
2316,16,0.09051960574979862,3,2,1,19.33,1968.0,138.1,5
289,18,-0.10669994221054684,2,2,1,17.4,1497.0,117.3,5
2562,18,0.2219993043900289,3,1,1,12.55,2982.0,168.5,7
727,14,0.09834264781889232,2,2,1,18.5,1197.0,80.0,5
5149,21,-0.3367894148309499,3,2,1,14.0,2179.0,138.1,7
4583,19,-0.3767811565006866,2,2,2,19.81,1086.0,68.05,5
4402,20,-0.2162663577440721,2,2,1,17.8,1497.0,117.3,5
1021,17,0.01382311487633094,3,2,1,22.07,1199.0,73.9,5
1871,14,0.21721125203121386,3,2,1,16.52,1991.0,123.7,5
1788,22,-0.13949317037973094,2,2,1,17.0,1198.0,73.75,5
5900,21,-0.0870437272638324,3,1,1,17.9,2143.0,170.0,5
4116,20,-0.32746531286904684,2,2,1,16.47,1198.0,73.9,5
771,20,-0.09574330065719432,3,2,1,12.8,2494.0,102.0,8
857,19,0.15621562850370035,3,2,1,22.32,1582.0,126.32,5
980,18,-0.2726382785360708,2,2,1,15.0,1598.0,103.6,5
1136,16,0.09271093406046912,2,2,1,15.04,1598.0,103.6,5
4784,13,0.18912937972997135,3,2,1,17.8,1399.0,68.0,5
5223,18,-0.019046809783726637,2,2,1,17.0,1497.0,118.0,5
1829,19,-0.32583277327759735,3,2,2,22.54,1396.0,88.73,5
991,21,-0.3551746593574754,3,2,1,28.09,1248.0,88.5,5
5909,19,0.3425223614769067,3,1,1,12.55,2982.0,168.5,7
3328,13,0.0795629641964461,3,1,2,8.7,2987.0,224.34,5
4675,14,-0.030222584168146212,2,2,1,20.36,1197.0,78.9,5
4244,18,0.27678251215679156,3,2,1,12.05,2179.0,120.0,7
1186,20,-0.18931301952282487,3,2,1,25.2,1248.0,74.0,5
4320,15,0.26593543701897254,3,1,1,17.2,1968.0,138.1,5
3102,14,0.7806346306292606,3,2,2,20.0,1399.0,68.0,5
1806,17,-0.24913628240412966,2,2,1,21.1,814.0,55.2,5
1003,12,-0.04096009289043169,2,2,2,18.9,1061.0,67.0,5
5051,11,0.9481726366215741,2,2,1,15.3,1596.0,101.0,5
2720,19,-0.39157262259771247,2,2,1,18.7,1199.0,88.7,5
639,21,-0.566878887451353,2,2,1,20.89,1197.0,81.8,5
3166,18,-0.5340089627912953,2,2,1,18.2,1199.0,82.4,5
3598,22,-0.3039194901708923,2,2,1,20.14,1197.0,81.86,5
4265,21,-0.34216912583364595,2,2,1,22.7,799.0,53.64,5
1168,20,-0.406911920772406,2,1,1,23.1,998.0,67.04,5
3623,11,-0.07169347244758552,2,2,1,19.7,796.0,46.3,5
47,16,0.13110300606341638,2,2,1,11.25,2694.0,163.7,7
2742,17,0.3425223614769067,3,1,1,22.48,1995.0,190.0,5
2797,20,-0.0007382617480745668,3,1,1,17.01,1582.0,126.2,5
4737,21,-0.21976152639959154,3,2,1,13.5,2198.0,157.7,7
2941,18,-0.03000345133707916,4,2,1,13.45,1086.0,62.1,5
2773,20,-0.3322533652278619,2,2,1,17.0,1497.0,118.0,5
4484,14,0.39730556924366933,3,2,2,17.0,1896.0,105.0,5
311,21,-0.16148314997730948,3,1,1,12.7,2179.0,187.7,5
1717,19,1.208097044191756,3,2,1,14.95,2489.0,93.7,7
346,17,-0.019046809783726637,3,2,1,25.8,1498.0,98.6,5
4456,11,0.05764968108974104,2,2,1,18.2,998.0,67.1,5
3012,20,-0.07383001755048926,3,2,1,28.4,1248.0,74.0,5
147,22,-0.19125234507776828,2,2,1,20.73,1373.0,91.1,5
5985,17,0.12338953040985619,3,2,1,23.59,1364.0,88.0,5
3539,17,0.07167418227803227,3,2,1,19.87,1461.0,83.14,5
5709,21,-0.4789080124194855,2,2,1,19.1,1197.0,82.0,5
5527,19,0.0577044642975078,2,2,1,17.71,1197.0,78.9,5
3734,16,0.038826170901081404,2,1,1,16.95,1197.0,78.9,5
4373,20,-0.05191673444378421,3,2,1,13.68,2393.0,147.8,7
1929,18,0.12338953040985619,3,1,1,17.11,1968.0,174.33,5
3236,15,0.12338953040985619,3,1,1,14.21,2143.0,203.0,5
2336,8,1.1094872702115834,2,1,2,11.3,1794.0,125.0,5
5139,20,0.05015533826724791,3,2,1,22.7,1598.0,118.0,5
4117,19,0.046693039536388516,3,1,1,14.16,1968.0,174.3,5
1428,20,0.2727175981404978,3,2,1,25.44,936.0,56.3,5
1531,21,-0.30063249770488654,3,1,1,21.72,1498.0,108.4,5
3023,18,-0.20759965427537025,3,2,1,22.32,1582.0,126.32,5
4016,11,0.03499134635740802,3,1,2,14.3,1968.0,140.0,5
5089,16,-0.40252926415106505,3,1,1,14.84,2143.0,170.0,5
4693,17,-0.2600929239574822,3,2,1,22.9,1248.0,74.0,5
3473,12,-0.03107720220930771,2,2,1,14.49,1399.0,92.7,5
4403,22,-0.5778355290047055,2,2,1,19.5,1199.0,86.76,5
790,17,-0.34911563657847144,2,2,1,16.8,796.0,34.2,8
4277,17,-0.23817964085077714,3,1,1,20.0,2143.0,107.3,5
1749,15,-0.36083924304055864,2,2,1,18.2,1061.0,64.0,5
408,14,-0.019046809783726637,2,1,1,13.7,1798.0,157.75,5
5221,17,0.17817273817661883,3,2,1,20.77,1248.0,88.8,7
5762,18,-0.08478665910384178,3,1,1,27.03,1969.0,190.0,5
51,18,-0.07383001755048926,3,2,1,22.9,1248.0,74.0,5
1013,12,1.2847935350652238,3,2,2,10.5,2179.0,120.0,8
5409,19,-0.3291197657436031,2,2,1,21.1,814.0,55.2,5
628,18,0.5378244971654155,3,2,1,13.0,2982.0,168.5,7
4271,14,0.03573639798303599,2,1,1,16.8,1497.0,118.0,5
1325,17,0.005649460277529955,2,2,2,17.5,1298.0,85.8,5
3385,22,-0.39448708925090425,2,2,1,16.47,1198.0,74.0,5
3491,16,0.343059236913021,3,2,1,17.21,1493.0,100.0,7
3241,17,-0.03000345133707916,2,1,1,14.53,1798.0,138.1,5
1488,17,0.05764968108974104,3,2,2,21.02,1248.0,88.76,5
5695,16,-0.2710495655108347,2,2,1,17.4,1497.0,117.3,5
1521,18,1.4820130830255693,3,2,1,12.99,2494.0,100.6,8
2160,21,-0.45731247191782765,2,1,1,18.0,1497.0,117.3,5
1474,23,-0.4495880396227141,2,2,1,21.4,1197.0,83.1,5
4649,21,-0.4792257550245327,2,2,1,17.5,1199.0,88.7,5
4431,17,-0.01073071884473207,2,2,1,21.1,814.0,55.2,5
4868,17,0.32060907837020164,3,1,1,17.11,1968.0,174.33,5
3190,22,-0.4211555547917643,3,1,1,11.36,2755.0,171.5,7
2281,20,-0.31167679239066587,2,2,1,18.6,1197.0,81.83,5
3464,14,0.5668157707155862,3,2,1,21.1,1248.0,73.9,5
5252,21,-0.2721342730246166,3,2,1,12.8,2494.0,102.0,8
5863,19,-0.11108259883188785,3,1,1,12.0,2987.0,224.0,7
1112,18,-0.4463558303644751,2,2,1,21.1,814.0,55.2,5
2254,16,0.056422537235765555,3,1,1,14.0,2987.0,224.0,5
3300,22,-0.45731247191782765,3,2,1,26.1,1498.0,99.0,5
3396,9,0.3425223614769067,2,2,2,15.3,1341.0,61.0,5
325,18,-0.07936312153493229,3,1,1,17.68,1968.0,174.33,5
789,20,-0.02417451803069562,3,2,1,16.0,2179.0,140.0,7
3740,11,0.3534790030302592,2,2,2,17.7,1497.0,78.0,5
2085,12,0.2566989881894964,2,1,1,10.1,2354.0,152.0,5
5865,18,0.27678251215679156,3,2,1,22.9,1248.0,74.0,5
585,19,-0.16487970885884876,3,1,1,12.55,2982.0,168.5,7
860,15,0.4301754939037269,3,2,2,12.8,2494.0,102.0,8
3924,18,-0.14606715531174247,2,2,2,21.1,814.0,55.2,5
5005,15,-0.07383001755048926,3,2,1,17.8,1399.0,68.0,5
3972,12,-0.1533971485109353,2,2,1,14.53,1798.0,138.1,5
3114,20,0.09051960574979862,3,2,1,20.77,1248.0,88.7,7
1990,16,0.16721609662326628,3,2,2,28.4,1248.0,73.75,5
5928,22,-0.23464064562904427,3,2,2,17.45,1493.0,100.0,7
5560,23,-0.5716121566024012,2,2,1,25.17,799.0,53.3,5
480,19,-0.38061598104435995,3,1,2,15.68,1999.0,177.0,5
4027,21,-0.4095086448205506,2,1,1,13.0,1591.0,121.3,5
369,13,0.3425223614769067,3,1,2,11.0,2993.0,235.0,5
5426,10,0.2877391537101441,2,2,3,0.0,1086.0,63.0,5
831,21,-0.5120956796845902,3,2,1,22.54,1396.0,88.73,5
4267,13,-0.32705991713157284,2,1,1,10.0,2496.0,157.7,5
5803,17,0.45208877701043193,3,1,2,11.3,2987.0,254.8,7
4652,16,0.022785647666973306,2,2,1,16.09,1598.0,103.5,5
4011,15,-0.1475572585629984,3,2,1,20.3,1172.0,145.0,5
1645,14,0.2317945419387261,3,2,1,21.1,1248.0,73.9,5
2516,18,-0.06287337599713674,1,2,1,22.1,1586.0,85.7,5
2652,18,-0.09574330065719432,3,1,1,14.16,1968.0,174.3,5
2822,22,-0.38061598104435995,3,1,1,18.88,1995.0,184.0,5
4765,18,0.11453656403474735,2,2,1,16.02,1373.0,93.7,7
1948,15,-0.09575425729874766,2,2,1,17.0,1497.0,118.0,5
3442,20,-0.4960989830166956,2,2,1,18.6,1197.0,81.86,5
1288,18,-0.48731175649090686,2,1,1,9.9,1984.0,207.8,2
1095,17,-0.44932508022543366,2,2,1,21.1,814.0,55.2,5
5484,20,-0.1243182218283377,3,2,1,20.5,1582.0,126.2,5
358,13,6.149542384753745,2,2,1,20.36,1197.0,78.9,5
