,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats
5565,16,0.41921885235037437,3,1,2,19.08,1582.0,126.32,5
980,18,-0.2726382785360708,2,2,1,15.0,1598.0,103.6,5
1822,21,-0.5285306420146191,3,2,1,25.32,1198.0,77.0,5
1334,15,-0.04096009289043169,3,1,2,16.46,2993.0,258.0,5
1715,15,0.2510344045064131,3,1,1,18.33,1968.0,167.7,5
370,19,0.16721609662326628,2,1,2,11.07,2496.0,179.5,5
3842,20,-0.18339643308401452,3,2,1,25.47,1248.0,88.5,7
2065,15,0.03573639798303599,2,2,1,19.81,1086.0,68.05,5
3256,20,-0.29977787966372504,2,2,1,18.2,1199.0,88.7,5
2575,19,0.6712216080774824,3,2,1,14.8,2499.0,80.0,10
4621,15,0.1262273005721745,3,2,1,21.12,1248.0,88.8,5
3940,19,0.18474672310863033,3,2,1,20.14,1498.0,88.8,5
2664,21,-0.2022528131973342,3,2,1,16.5,1493.0,70.0,7
5046,16,0.39718504618658246,2,2,1,12.8,2354.0,177.6,5
1419,11,0.2548692290500865,2,2,2,0.0,1086.0,63.0,5
3163,23,-0.4830824928513128,3,2,1,12.62,2198.0,158.0,7
1816,23,-0.34403175489771587,2,2,1,18.6,1197.0,81.83,5
1687,21,-0.12470170428270504,3,1,1,18.49,1493.0,100.0,7
1080,18,-0.20530971619071955,2,2,1,17.57,1193.0,88.7,5
989,15,0.5285223084866192,3,1,1,13.5,2400.0,215.0,5
1939,19,-0.06974319025108877,3,2,2,15.4,2179.0,120.0,7
5842,15,-0.17892612333024668,3,1,1,14.84,2143.0,170.0,5
3823,20,-0.023122680441573777,3,2,1,20.4,1248.0,92.0,5
5251,12,0.0795629641964461,3,1,2,16.07,1995.0,181.0,5
1885,22,-0.5778355290047055,3,1,1,11.0,2987.0,258.0,7
1652,21,-0.5997488121114105,3,1,1,13.6,1999.0,177.0,5
44,18,-0.13547208292965057,2,1,1,14.62,1999.0,149.92,5
69,22,-0.5011390381312377,3,2,1,22.1,1396.0,88.7,5
1989,16,0.13829056292241562,3,2,1,21.9,1396.0,90.0,5
5729,14,0.13952866341794445,2,1,2,13.7,1798.0,157.75,5
1404,16,-0.2581755116856455,3,2,1,22.07,1199.0,73.9,5
267,20,-0.3367894148309499,3,2,1,19.67,1582.0,126.2,5
3068,10,0.44751985748268397,2,1,3,12.0,1493.0,100.0,5
1680,15,-0.11081963943460739,2,2,1,24.07,998.0,67.1,5
5177,20,0.1360554080455317,3,2,1,26.59,1248.0,74.0,5
5068,18,0.1709961379591729,3,2,1,15.1,2179.0,140.0,7
5067,23,-0.4551101869656038,3,1,1,12.51,2179.0,187.7,7
5026,17,0.14530281351656124,3,2,1,23.4,1248.0,74.0,5
1383,13,0.42315228666802795,3,2,2,17.1,1493.0,110.0,5
2479,17,-0.1573415394701422,3,2,1,25.44,936.0,57.6,5
5439,16,0.5664542015443256,3,2,1,20.0,1399.0,68.05,5
5783,14,-0.09683896481252957,2,2,2,17.5,1298.0,85.8,5
567,20,-0.2221719875413291,3,2,1,26.59,1248.0,74.0,5
1846,17,2.1503682177800734,3,2,3,12.99,2494.0,100.6,7
1945,21,-0.2115550018761305,2,1,1,18.0,1497.0,117.3,5
1784,20,-0.17199056922697453,2,2,1,18.9,1197.0,81.86,5
1408,14,0.11571988132250942,2,1,2,10.8,2497.0,150.0,5
222,8,0.024779756429683466,2,2,2,18.9,998.0,67.1,5
5326,20,-0.4353991888111226,2,2,1,18.6,1197.0,81.83,5
3655,20,-0.40252926415106505,3,1,1,19.5,1582.0,126.24,5
3973,18,-0.23491456166787808,3,2,1,25.1,1498.0,98.6,5
3975,20,-0.15052650842395693,3,1,1,14.21,2143.0,203.0,5
1085,20,-0.23976835387601325,2,2,2,15.29,1591.0,121.3,5
4352,18,-0.38061598104435995,3,2,1,25.2,1248.0,74.0,5
816,13,0.16721609662326628,3,1,2,17.0,1896.0,105.0,5
5608,13,0.2219993043900289,2,2,3,9.8,2354.0,180.0,5
5290,20,-0.31874382619257824,3,2,1,20.14,1498.0,88.0,5
152,14,-0.2570579342472035,2,1,1,7.81,5461.0,362.9,5
386,11,-0.08524683804908259,2,2,1,17.0,1086.0,63.0,5
1243,20,0.2877391537101441,3,2,1,14.95,2489.0,93.7,7
501,12,0.23295594594338145,2,1,2,12.1,2362.0,164.7,5
1114,20,-0.2818309007993336,3,2,1,22.54,1396.0,88.73,5
4381,15,0.06860632264309356,3,2,1,12.8,2494.0,102.0,8
5914,7,0.8027013067177127,3,2,1,18.7,1896.0,66.0,5
5319,14,0.26582587060343904,2,1,2,11.1,2354.0,142.0,5
2450,13,0.18527264190319126,3,2,1,13.5,1405.0,55.23,5
404,21,-0.26020249037301574,3,1,1,12.7,2179.0,187.7,5
3648,21,-0.4465968764786489,2,1,1,19.0,1199.0,88.7,5
2563,22,-0.11559673515186909,3,2,1,16.3,1956.0,170.0,5
1740,22,-0.034451847807740285,3,2,1,18.49,1493.0,100.0,7
1048,17,-0.16148314997730948,3,2,1,22.77,1498.0,98.59,5
596,20,0.0023515111699708453,2,1,1,13.53,1984.0,177.01,5
5770,19,-0.11765658376389937,3,2,1,16.0,2179.0,140.0,7
2634,9,0.3534790030302592,2,2,3,16.8,1341.0,83.0,5
5498,10,0.3644356445836118,3,2,1,10.5,2179.0,120.0,8
4062,19,-0.31487613172424483,2,2,1,20.73,1373.0,91.1,5
4141,18,-0.12642189700658138,1,2,1,33.54,998.0,67.04,5
937,15,-0.172439791530662,2,2,2,16.47,1198.0,73.9,5
3665,21,-0.4425100491792484,2,1,1,21.9,624.0,37.48,4
4174,18,-0.24222264158396423,2,1,1,16.5,1198.0,86.8,5
223,17,0.5287852678838997,3,2,1,21.03,1461.0,65.0,5
631,6,0.12338953040985619,2,2,3,0.0,1086.0,63.0,5
3703,10,0.9071947972120357,2,2,2,18.9,998.0,67.1,5
5887,20,-0.24913628240412966,3,2,1,25.1,1498.0,98.6,5
5686,11,0.12338953040985619,3,1,1,11.0,2987.0,198.5,5
4772,18,-0.1286132253172519,3,2,1,22.9,1248.0,74.0,5
5100,16,0.23295594594338145,2,1,1,15.64,1798.0,167.62,5
2523,20,-0.1614721933357561,3,1,1,18.12,1995.0,190.0,5
143,12,0.241272036882376,2,2,3,17.0,1086.0,63.0,5
2068,11,-0.04096009289043169,2,2,1,13.2,1495.0,94.0,5
1393,22,-0.610705453664763,2,1,1,18.9,1197.0,81.86,5
449,17,0.03214261955353636,3,2,1,16.0,2179.0,140.0,7
1189,18,-0.31487613172424483,2,2,2,16.8,1497.0,116.3,5
941,22,-0.29924100422761074,3,1,1,15.68,1999.0,177.0,5
4441,18,0.01382311487633094,3,1,1,12.07,2967.0,241.4,7
93,17,-0.019046809783726637,3,2,1,22.7,1498.0,89.84,5
5366,20,0.15625945506991376,3,2,1,13.68,2393.0,147.8,7
2,15,-0.1395698668706044,2,2,1,18.2,1199.0,88.7,5
1172,19,-0.00809016823037411,3,2,1,25.2,1248.0,74.0,5
2280,20,-0.3635017069380233,2,2,1,23.1,998.0,67.04,5
4696,10,0.5616551925439572,2,2,1,18.9,998.0,67.1,5
339,16,-0.22722299929742462,2,2,1,19.7,796.0,46.3,5
3236,15,0.12338953040985619,3,1,1,14.21,2143.0,203.0,5
228,21,-0.35511987614970864,2,1,1,16.82,1998.0,189.08,4
4129,18,0.0646290617592266,3,2,1,22.77,1498.0,98.59,5
1175,21,-0.623853423528786,2,1,1,16.05,1499.0,110.4,5
3041,18,-0.4509028366091164,2,2,1,16.02,1373.0,93.7,7
3836,22,-0.40252926415106505,2,1,1,15.26,1798.0,187.74,5
2164,14,0.3043275090219198,3,2,1,17.8,1248.0,74.0,5
2731,13,0.3425223614769067,3,2,2,19.3,1248.0,73.9,5
3343,21,0.1049714159586706,3,1,1,12.55,2982.0,168.5,7
479,19,0.09051960574979862,3,2,2,19.87,1461.0,83.8,5
4337,18,-0.289862119057941,2,1,2,14.4,1598.0,103.6,5
4639,17,-0.15041694200842343,2,2,2,21.1,814.0,55.2,5
5793,15,0.28677496925344903,2,2,1,20.36,1197.0,78.9,5
1310,15,-0.016033733356554693,3,2,1,19.7,1598.0,103.6,5
1718,17,0.09340120247833034,2,2,1,18.9,998.0,67.1,5
2595,23,-0.4750731878758121,2,1,1,23.84,1199.0,83.83,5
5617,22,-0.20683268936663557,3,2,1,20.14,1498.0,88.8,5
5089,16,-0.40252926415106505,3,1,1,14.84,2143.0,170.0,5
3659,19,-0.3477460563843024,2,1,1,19.0,1199.0,88.7,5
145,18,-0.21845768605474258,2,2,1,18.6,1199.0,76.8,5
271,21,-0.0740272370984496,3,1,1,16.55,2993.0,258.0,5
3672,18,0.3753922861369643,3,2,1,14.0,2179.0,138.1,7
2898,18,-0.06287337599713674,3,1,1,16.55,1968.0,140.0,5
982,19,-0.12820782957977783,3,2,2,22.77,1498.0,98.59,5
3542,13,0.3081513769240398,2,2,1,17.0,1497.0,118.0,5
5894,22,-0.5351046269466305,2,2,1,15.8,1591.0,121.3,5
1342,20,-0.39157262259771247,3,2,1,26.59,1248.0,74.0,5
4898,20,-0.24049149221853452,2,1,1,23.1,998.0,67.04,5
3529,16,-0.10919805648471122,2,2,1,18.6,1197.0,85.8,5
1396,14,-0.07383001755048926,2,2,2,19.81,1086.0,68.05,5
2843,22,-0.3432209634227678,2,1,1,20.51,998.0,67.0,5
2167,15,-0.019046809783726637,2,1,1,16.8,1497.0,118.0,5
4948,16,-0.07383001755048926,3,1,1,15.26,2143.0,203.2,5
556,17,1.3176634597252814,3,2,1,23.59,1364.0,67.04,5
2138,17,0.10147624730315113,3,2,1,25.47,1248.0,88.5,7
825,21,-0.08478665910384178,3,2,1,21.66,1498.0,108.62,5
5080,15,0.3425223614769067,3,2,2,13.93,2179.0,138.1,7
5373,21,-0.15596100263441978,3,2,1,23.4,1248.0,74.0,5
2718,17,-0.10554949484744483,3,2,1,20.34,1498.0,103.2,5
870,20,-0.12843791905239824,2,2,1,15.29,1591.0,121.3,5
1524,20,-0.2820062070641872,3,2,1,16.0,2179.0,140.0,7
2711,21,-0.41930388236924776,2,1,1,16.82,1998.0,189.08,4
1163,11,0.550643767782838,2,2,1,15.3,1193.0,65.3,5
2753,17,0.3689059543373796,2,2,1,18.5,1197.0,82.85,5
5330,17,-0.04606588785429396,2,1,1,16.95,1197.0,78.9,5
182,18,-0.08478665910384178,3,1,1,22.48,1995.0,190.0,5
4589,14,-0.11010745773363947,2,2,1,17.4,1497.0,117.3,5
3983,22,-0.27260540861141075,2,1,1,17.01,1591.0,121.3,5
1454,18,-0.06402382336023875,3,2,1,17.3,1998.0,163.7,5
3392,22,-0.5154812819245762,2,2,1,18.6,1197.0,81.83,5
5123,18,-0.3017281618602218,2,2,1,18.9,1197.0,82.0,5
5216,15,0.5616551925439572,3,1,1,16.96,1968.0,138.1,5
4402,20,-0.2162663577440721,2,2,1,17.8,1497.0,117.3,5
4610,20,0.2926696424091527,3,2,1,26.59,1248.0,74.0,5
2511,18,0.6373108024698564,3,2,1,24.0,1120.0,70.0,5
5149,21,-0.3367894148309499,3,2,1,14.0,2179.0,138.1,7
3483,19,-0.41539236133470087,2,1,1,14.3,1598.0,103.6,5
5120,16,-0.19435307463736703,2,2,2,16.8,1497.0,116.3,5
1262,19,-0.39157262259771247,3,1,1,19.3,1968.0,141.0,5
2837,19,0.004860582085688574,3,2,1,15.1,2179.0,140.0,7
4507,13,-0.20530971619071955,2,1,2,12.05,1995.0,154.0,5
962,22,-0.548449816358614,3,1,1,0.0,1950.0,194.0,5
3954,10,0.0926671074942557,2,2,1,17.3,993.0,60.0,5
4239,17,0.35567033134092974,3,2,1,12.99,2494.0,100.0,8
1581,16,0.2110426628366764,3,2,1,19.33,1968.0,138.1,5
4118,16,0.20318675084292262,2,2,1,17.0,1497.0,118.0,5
794,22,-0.42992086803444635,2,2,1,18.6,1197.0,81.83,5
4025,14,0.27757139034863293,3,2,1,17.8,1248.0,75.0,5
1773,22,-0.47774660841483013,2,2,1,17.5,1199.0,88.7,5
507,19,-0.36965933949100743,2,2,2,17.3,1497.0,117.3,7
3919,17,0.11243288885650367,2,1,1,17.21,1197.0,103.6,5
5972,12,0.06860632264309356,2,2,2,0.0,1086.0,62.0,5
2667,21,0.45208877701043193,2,2,1,17.57,1193.0,88.7,5
2465,18,1.2300103272984613,3,2,1,11.5,2982.0,171.0,7
3237,14,0.23295594594338145,2,2,1,10.2,2354.0,180.0,5
709,15,0.45208877701043193,2,2,1,13.0,1343.0,90.0,5
2879,18,0.03573639798303599,3,1,1,18.53,1968.0,187.74,5
2442,20,0.12338953040985619,2,2,1,21.1,814.0,55.2,5
5600,18,0.2842001584884112,3,2,1,25.8,1498.0,98.6,5
2502,13,0.32060907837020164,2,1,1,11.1,2354.0,142.0,5
1703,17,0.06860632264309356,3,1,1,12.55,2982.0,168.5,7
3945,17,-0.09574330065719432,3,1,1,19.3,1968.0,141.0,5
5649,19,-0.2820062070641872,2,2,1,15.0,1598.0,103.52,5
4002,17,0.01382311487633094,3,2,1,21.9,1396.0,88.76,5
3636,14,0.8355712313777702,3,2,1,13.8,1399.0,68.0,5
3019,19,0.20008602128332387,3,2,1,26.0,1498.0,98.6,5
2494,15,0.12338953040985619,2,2,1,19.81,1086.0,68.05,5
285,13,0.2158854984032582,2,1,1,16.8,1497.0,118.0,5
4677,16,-0.09903029312320007,3,2,2,21.9,1396.0,88.76,5
4332,20,-0.4792257550245327,2,1,1,18.9,1197.0,82.0,5
3757,18,0.009319935197903051,3,2,1,23.59,1364.0,67.1,5
5870,21,-0.28653130002572186,2,2,1,25.17,799.0,53.3,5
5181,19,-0.21398737630097475,2,2,1,17.57,1193.0,88.7,5
4090,19,0.04167489770495306,3,2,2,23.9,1582.0,126.2,5
1744,21,0.682178249630835,3,2,1,24.52,1248.0,88.5,7
1230,16,-0.07383001755048926,3,2,1,21.43,1364.0,86.79,5
4144,20,-0.07383001755048926,3,2,2,25.0,1396.0,69.01,5
4586,13,0.8535620368083751,2,2,2,17.92,1086.0,62.1,5
2599,18,0.01382311487633094,3,2,2,13.49,2179.0,138.03,5
2459,21,-0.31487613172424483,3,2,1,23.0,1498.0,98.96,5
4525,16,0.39730556924366933,3,2,1,15.1,2179.0,140.0,7
4812,17,-0.14671359716339025,3,2,2,19.01,1461.0,108.45,5
5473,13,0.06860632264309356,2,2,2,17.5,1198.0,70.0,5
2345,18,0.2933489541854606,3,2,1,22.9,1248.0,74.0,5
1336,20,-0.42442063397466334,3,1,1,14.75,2967.0,245.0,7
75,18,-0.03000345133707916,3,1,2,18.53,1968.0,187.74,5
2949,14,0.7535059861431599,3,2,2,19.0,1248.0,90.0,5
2931,19,-0.18339643308401452,2,2,2,18.0,1198.0,86.7,5
2911,19,-0.2929628486175398,2,2,1,18.6,1197.0,81.83,5
1219,17,-0.13820028667643536,2,1,2,12.0,2354.0,187.4,5
2648,20,-0.5427742760339773,2,2,1,15.4,1497.0,117.3,7
5094,21,-0.35659902275941124,3,1,1,17.9,2143.0,168.0,5
56,21,-0.4623306137492631,2,2,1,25.17,799.0,53.3,5
4429,16,0.2986957952634966,3,1,2,14.7,1985.0,163.0,5
4803,17,0.11871104446657467,3,2,2,22.32,1582.0,126.32,5
4676,19,-0.31487613172424483,3,1,1,17.11,1968.0,174.33,5
434,23,-0.37020717156867505,3,2,1,20.37,1461.0,108.45,5
4512,17,0.006701297866651798,2,2,1,19.1,1197.0,85.8,5
3985,17,-0.2742379482028603,2,1,1,16.5,1198.0,86.8,5
4063,19,0.015422784543120408,3,1,1,14.16,1968.0,174.3,5
4841,15,0.33156571992355416,3,1,1,22.69,1995.0,190.0,5
401,22,-0.5120956796845902,3,1,1,13.5,2477.0,175.56,7
5977,10,0.2110426628366764,2,2,2,13.5,1405.0,60.0,5
3628,20,0.12862680507235869,3,2,1,17.8,1248.0,74.0,5
990,20,-0.34544516165809835,3,2,1,27.3,1498.0,98.6,5
3671,14,0.13434617196320872,3,2,1,20.54,1598.0,103.6,5
2825,19,-0.4927133807767097,2,2,2,16.1,1197.0,85.0,5
3223,12,-0.08077652829531476,2,2,1,19.0,998.0,66.1,5
992,20,-0.5437932436984392,2,2,1,20.4,1197.0,81.8,5
4138,17,-0.5455134364223154,2,2,1,17.71,1197.0,78.9,5
273,20,-0.1286132253172519,3,2,1,12.8,2494.0,102.0,7
2674,21,0.7698313820576551,3,2,1,25.0,1396.0,69.0,5
2112,19,0.27623468007912394,3,2,1,19.67,1582.0,126.2,5
5145,11,0.9232243638045905,2,2,2,14.2,1341.0,82.9,5
1511,17,0.3644356445836118,3,1,1,23.3,1984.0,150.0,5
3095,19,-0.019046809783726637,3,2,1,22.54,1396.0,88.73,5
5619,14,0.2037236262790369,3,2,2,23.0,1396.0,90.0,5
110,21,-0.31487613172424483,3,1,1,11.36,2755.0,171.5,7
2671,16,-0.23567056993505942,2,1,1,16.95,1197.0,78.9,5
2916,23,-0.5749758455592804,3,2,1,16.3,1956.0,170.0,5
3235,19,-0.2710495655108347,3,1,1,9.0,1984.0,181.0,5
2508,12,0.6712216080774824,3,2,2,18.1,1493.0,110.0,5
243,17,-0.07383001755048926,3,2,1,20.77,1248.0,88.76,7
1788,22,-0.13949317037973094,2,2,1,17.0,1198.0,73.75,5
5182,18,-0.19435307463736703,3,2,1,17.0,2149.0,139.07,7
5890,22,-0.3039194901708923,3,2,1,22.54,1396.0,88.73,5
4951,13,-0.11765658376389937,2,2,1,20.36,1197.0,78.9,5
581,18,-0.5394872835679716,2,2,1,18.2,1199.0,82.5,5
4076,20,0.11989436175433674,2,2,1,17.0,1197.0,80.0,5
5079,23,-0.41201771573626833,2,2,1,18.6,1197.0,81.86,5
2930,15,0.7137333773044903,3,2,1,23.08,1461.0,63.1,5
4384,15,0.13233014991739186,2,1,1,16.95,1197.0,78.9,5
2772,15,0.03135374136169498,2,2,1,17.1,1591.0,121.3,5
4442,20,0.23408448002337676,3,2,1,25.0,1396.0,69.0,5
3652,12,0.20364692978816343,2,2,1,15.6,1586.0,104.68,5
5875,23,-0.5997488121114105,3,1,1,0.0,1950.0,194.0,5
663,16,0.21761664776868792,3,2,1,12.8,2494.0,102.0,7
900,20,0.02264321132677972,3,2,1,26.0,1498.0,98.6,5
4663,12,0.2110426628366764,3,1,2,16.07,1995.0,181.0,5
4330,14,-0.04096009289043169,2,2,1,16.0,1198.0,90.0,5
4481,19,-0.4353991888111226,3,1,1,18.19,1968.0,174.5,5
2063,17,-0.1286132253172519,2,2,1,18.0,1198.0,86.7,5
1297,14,0.9451376469112955,3,2,1,20.4,1248.0,91.7,5
3314,14,0.27678251215679156,2,1,2,11.1,2354.0,142.0,5
3971,15,-0.38061598104435995,2,2,1,17.0,1197.0,80.0,5
1796,16,-0.43507048956452204,2,2,1,16.47,1198.0,73.9,5
1012,21,0.095877403469388,3,2,1,13.68,2393.0,147.8,7
3651,20,-0.14728334252416458,3,2,1,25.1,1248.0,88.5,5
2767,22,-0.3071407427875779,3,1,1,11.57,2987.0,254.79,5
4345,20,-0.14855431294435348,3,1,1,12.07,2967.0,241.4,7
4252,19,-0.2703592970929735,2,2,1,21.1,814.0,55.2,5
2687,20,-0.21078803696739584,3,1,1,15.0,2143.0,204.0,5
4422,18,0.3425223614769067,2,2,2,20.36,1197.0,78.9,5
4719,18,2.095585010013311,3,2,1,12.99,2494.0,100.6,8
1761,18,-0.17950682533257437,2,2,1,18.9,1197.0,82.0,5
4583,19,-0.3767811565006866,2,2,2,19.81,1086.0,68.05,5
1386,23,-0.4422690030650746,3,1,1,22.48,1995.0,187.74,5
1549,20,-0.014773719577919151,3,2,1,19.01,1461.0,108.45,5
548,19,0.16216508486717077,3,2,1,19.01,1461.0,108.45,5
1019,14,0.18578760405619882,2,2,1,13.7,1368.0,88.8,5
480,19,-0.38061598104435995,3,1,2,15.68,1999.0,177.0,5
2842,16,-0.172439791530662,2,2,1,0.0,1120.0,63.0,5
1277,15,0.0795629641964461,2,2,1,17.0,1497.0,118.0,5
3587,22,-0.5898878347133932,3,2,1,21.5,1497.0,108.5,5
132,20,-0.31233419088386705,2,2,1,21.1,1197.0,85.8,5
1364,19,-0.09574330065719432,3,2,1,24.2,1498.0,98.6,7
4858,21,-0.4901823965778852,3,1,1,18.25,1968.0,187.74,5
3677,19,0.06970198679842882,3,2,1,15.1,2179.0,140.0,7
3990,18,0.024779756429683466,3,2,1,23.4,1248.0,74.0,5
4973,12,0.5573382757719363,3,2,1,22.0,1582.0,126.2,5
1495,19,-0.562003181960111,2,2,1,17.57,1193.0,88.7,5
5315,16,0.19764269021692626,3,2,2,12.05,2179.0,120.0,8
1653,16,0.03573639798303599,3,2,1,12.05,2179.0,120.0,8
266,18,0.3260873991468779,3,2,1,23.2,1248.0,73.94,5
939,16,-0.1668519043384522,3,1,1,14.74,2993.0,270.9,5
2266,13,0.9966996020613725,3,2,1,11.5,2982.0,171.0,7
528,21,-0.29629366764975895,2,2,1,20.4,1197.0,81.8,5
5063,20,-0.3367894148309499,2,1,1,13.0,1591.0,121.3,5
4416,19,-0.24634233880802478,3,1,1,19.59,1995.0,184.0,5
3947,20,-0.2255685464228684,3,2,1,28.09,1248.0,88.5,5
2522,9,0.01382311487633094,3,2,1,10.5,2179.0,120.0,8
2079,19,-0.6128967819754335,3,2,1,26.1,1498.0,99.0,5
3844,20,-0.4353115356786958,2,2,1,17.0,1197.0,80.0,5
1024,16,-0.17517895191900013,2,2,1,17.0,1497.0,118.0,5
1805,21,-0.20530971619071955,3,2,1,22.95,1248.0,74.0,5
2155,17,-0.20530971619071955,2,2,1,19.1,1197.0,85.8,5
5302,20,-0.30309774205439083,3,1,2,12.07,2967.0,241.4,7
5280,18,-0.22722299929742462,2,2,1,16.09,1598.0,103.5,5
2265,13,0.10233086534431264,2,2,1,19.7,796.0,46.3,5
838,20,1.7121025556459724,3,2,1,14.02,2179.0,118.3,7
5957,8,1.4017995102134755,2,2,2,13.0,1493.0,100.0,5
846,18,0.05764968108974104,3,2,1,20.77,1248.0,88.8,7
3888,21,-0.1836046092735282,2,2,1,18.7,1199.0,88.7,5
3872,12,-0.22722299929742462,2,2,1,19.7,796.0,46.3,5
2197,15,0.17817273817661883,3,2,1,21.5,1248.0,88.8,5
3835,15,-0.0260481037363189,2,1,1,12.9,1799.0,130.0,5
3381,21,-0.25588557360099484,3,2,1,24.3,1248.0,88.5,5
85,13,-0.07383001755048926,2,2,1,17.8,1497.0,117.3,5
5557,21,-0.4627907926945039,3,1,1,17.9,2143.0,136.0,5
1819,19,-0.03000345133707916,3,1,1,14.16,1968.0,174.3,5
5134,16,-0.21006489862487457,2,2,2,18.4,1198.0,86.8,5
219,21,-0.3587026979376549,2,1,1,14.67,1798.0,177.46,5
2186,16,0.3644356445836118,3,2,3,22.32,1582.0,126.32,5
4365,15,0.12338953040985619,2,2,2,13.4,1798.0,157.8,5
3507,16,1.0609055215640182,3,2,2,9.5,2835.0,118.6,6
802,20,-0.41348590570441757,3,1,1,17.9,2143.0,201.15,5
4073,10,0.8136579482710652,3,2,2,16.8,1405.0,68.0,5
377,21,-0.5789311931600407,3,2,1,21.43,1364.0,87.2,5
3090,14,0.14541237993209477,3,2,1,16.8,1493.0,110.0,5
1786,14,0.26582587060343904,3,1,1,16.07,1995.0,181.0,5
1459,18,0.14311148520589073,3,2,1,23.4,1248.0,74.0,5
2721,20,-0.04395125603449693,3,2,1,20.14,1498.0,88.73,5
4702,22,-0.4877390655114876,2,2,1,18.6,1197.0,81.86,5
461,16,0.2630757535735475,3,2,1,19.01,1461.0,108.45,5
1311,18,-0.15052650842395693,3,2,1,24.0,1120.0,70.0,5
4123,13,0.2877391537101441,2,2,2,19.7,796.0,46.3,5
2391,20,-0.07437784962815688,2,2,1,20.73,1373.0,91.1,5
2822,22,-0.38061598104435995,3,1,1,18.88,1995.0,184.0,5
3445,9,0.6164384003107198,2,2,2,17.3,1061.0,64.0,5
863,18,0.14530281351656124,3,2,1,20.34,1498.0,103.2,5
1580,12,0.03573639798303599,2,2,2,20.36,1197.0,78.9,5
3438,17,-0.20996628885089438,3,2,1,25.8,1498.0,98.6,5
4231,17,-0.1286132253172519,2,1,1,16.5,1198.0,86.8,5
5802,10,1.5477529323456845,3,2,2,16.8,1493.0,110.0,5
3969,19,-0.08501674857646219,2,1,1,19.12,1373.0,91.1,5
5247,16,-0.20014913801909054,3,1,2,16.2,2993.0,235.0,5
3268,22,-0.3227977835673187,3,1,1,11.57,2987.0,254.79,5
5668,11,0.10147624730315113,3,2,1,17.8,1399.0,68.0,5
4892,18,0.25232728820970873,3,2,1,26.59,1248.0,74.0,5
5853,20,-0.09574330065719432,3,2,1,24.0,1120.0,70.0,5
1343,19,0.04724087161405614,2,1,1,11.1,2354.0,158.8,5
744,16,0.6863089034964489,2,2,1,15.04,1598.0,103.6,5
4653,23,-0.2580330753454519,3,2,1,22.77,1498.0,98.59,5
2190,20,-0.12931445037666645,3,1,1,13.0,2143.0,204.0,5
3708,20,-0.2820062070641872,3,1,1,17.01,1582.0,126.2,5
3817,21,-0.588792170558058,2,2,1,18.6,1197.0,81.83,5
4097,20,-0.20191315730918027,2,2,1,18.6,1197.0,81.83,5
1338,20,-0.5318176344806248,2,2,1,19.1,1197.0,82.0,5
2633,18,-0.1165170930423507,2,2,1,17.4,1497.0,117.3,5
2001,12,0.321956745281264,3,2,1,18.7,1896.0,66.0,5
2550,18,-0.07383001755048926,3,2,1,20.77,1248.0,88.8,7
1645,14,0.2317945419387261,3,2,1,21.1,1248.0,73.9,5
426,15,-0.09574330065719432,2,1,2,11.74,1796.0,186.0,5
103,14,-0.31487613172424483,3,1,1,14.94,2967.0,241.4,5
1196,18,-0.2929628486175398,2,2,2,22.74,796.0,47.3,5
1797,23,-0.41483357261547993,2,2,1,18.16,1197.0,78.9,5
2542,15,0.06860632264309356,2,2,2,15.0,1120.0,63.0,5
5795,18,-0.41348590570441757,2,2,1,19.5,1199.0,86.76,5
5777,19,-0.24913628240412966,2,2,1,18.6,1197.0,81.83,5
4867,21,-0.4353991888111226,2,2,1,16.2,1199.0,74.0,5
5780,15,-0.2162663577440721,2,2,1,20.36,1197.0,78.9,5
3455,18,-0.19435307463736703,1,2,1,26.2,998.0,58.2,5
3684,19,-0.1793863022754875,2,2,1,17.8,1497.0,117.3,5
2881,20,-0.13266718269199232,3,1,1,21.66,1498.0,103.52,5
540,16,0.5506985509906047,3,2,1,13.0,2982.0,168.5,7
2514,14,-0.26000527082505537,2,2,1,17.92,1086.0,62.1,5
5318,20,0.14659569721985685,3,2,1,15.4,2179.0,120.0,8
236,15,0.09051960574979862,3,1,2,11.72,2199.0,194.3,7
922,19,0.16721609662326628,2,2,1,23.1,998.0,67.04,5
524,21,-0.1939038523336796,3,1,1,17.68,1968.0,174.33,5
3834,18,-0.04769842744574349,3,1,2,15.06,1995.0,177.0,5
3804,19,-0.15052650842395693,3,2,1,21.9,1396.0,88.76,5
5195,16,0.45208877701043193,2,1,1,10.0,2496.0,157.7,5
4065,18,-0.1689774927998026,2,2,1,18.88,999.0,123.37,5
2085,12,0.2566989881894964,2,1,1,10.1,2354.0,152.0,5
5170,18,0.8429121812185164,3,2,1,22.7,1498.0,89.84,5
4107,17,0.17817273817661883,2,2,1,16.47,1198.0,73.9,5
2560,12,0.2877391537101441,3,2,1,9.5,2835.0,118.6,6
496,19,0.2219993043900289,2,2,1,18.0,1198.0,86.7,5
3580,14,-0.32583277327759735,3,1,1,9.9,3498.0,271.72,4
950,18,0.40826221079702185,3,2,1,23.4,1248.0,74.0,5
4907,21,-0.32583277327759735,2,2,1,17.4,1497.0,117.3,5
3716,19,0.05565557232703088,2,2,1,17.4,1497.0,117.3,5
