,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats
998,17,46112,2,2,1,18.0,1198.0,86.7,5
999,19,20000,2,2,1,18.6,1197.0,81.83,5
1000,17,67000,3,2,1,15.1,2179.0,140.0,7
1001,20,29000,3,1,1,13.0,2143.0,204.0,5
1002,18,86000,3,2,1,24.8,1396.0,88.7,5
1003,17,34000,2,2,1,18.0,1198.0,86.7,5
1004,18,36000,3,1,1,17.11,1968.0,174.33,5
1005,17,49000,2,2,1,20.36,1197.0,78.9,5
1006,21,7000,2,2,1,20.3,1199.0,84.0,5
1007,18,60188,3,2,1,24.4,1120.0,71.0,5
1008,16,79000,3,2,1,20.0,1399.0,68.0,5
1009,16,115439,3,2,2,12.99,2494.0,100.0,7
1010,15,104500,3,2,2,23.0,1396.0,90.0,5
1011,17,35000,3,1,1,13.0,2143.0,204.0,5
1012,20,26186,3,2,1,19.67,1582.0,126.2,5
1013,16,58061,2,2,1,18.0,995.0,62.0,5
1014,15,62000,3,2,1,23.0,1396.0,90.0,5
1015,17,118000,3,2,2,23.4,1248.0,74.0,5
1016,13,65000,2,2,1,20.36,1197.0,78.9,5
1017,12,44379,2,2,1,17.92,1086.0,62.1,5
1018,21,61041,3,2,1,22.7,1498.0,89.84,5
1019,15,73000,3,2,2,17.8,1399.0,67.0,5
1020,20,57297,3,1,1,17.01,1582.0,126.2,5
1021,19,28700,2,2,2,15.29,1591.0,121.3,5
1022,17,85264,2,2,1,17.0,1497.0,118.0,5
1023,21,20000,2,1,1,20.89,1197.0,81.8,5
1024,21,11934,2,1,1,18.0,1497.0,117.3,5
1025,14,83000,2,2,1,17.0,1497.0,118.0,5
1026,17,23000,2,2,1,15.3,1596.0,99.6,5
1027,21,14927,2,2,1,18.6,1197.0,81.83,5
1028,11,158000,2,2,2,13.4,1794.0,125.0,5
1029,15,111000,3,2,3,23.08,1461.0,63.1,5
1030,15,63528,2,2,1,19.7,796.0,46.3,5
1031,19,92000,3,2,1,26.21,1248.0,88.5,5
1032,21,41200,3,2,1,28.09,1248.0,88.5,5
1033,20,39052,3,2,1,15.1,2179.0,140.0,7
1034,18,55100,3,2,1,20.45,1461.0,83.8,5
1035,15,76958,2,2,1,17.0,1197.0,80.0,5
1036,19,70419,3,2,1,23.08,1461.0,63.12,5
1037,21,21000,2,1,1,20.51,998.0,67.0,5
1038,13,64000,2,1,1,7.94,4395.0,450.0,4
1039,15,63698,2,2,2,16.8,1497.0,116.3,5
1040,20,62715,3,2,1,23.03,1396.0,69.0,5
1041,17,37922,2,2,2,19.4,1198.0,86.8,5
1042,20,52000,3,2,1,27.3,1498.0,98.6,5
1043,17,47000,3,1,1,20.0,2143.0,107.3,5
1044,13,64000,2,2,2,14.53,1798.0,138.1,5
1045,11,109000,2,2,2,13.5,1799.0,130.0,5
1046,19,19000,3,2,1,19.67,1582.0,126.2,5
1047,13,99000,2,1,2,9.74,1984.0,208.0,5
1048,9,50000,2,2,2,14.2,1389.0,88.0,5
1049,17,105000,3,1,2,12.55,2982.0,168.5,7
1050,20,24000,2,2,1,15.29,1591.0,121.3,5
1051,21,23389,3,2,1,21.66,1498.0,108.62,5
1052,13,90000,2,2,1,18.5,1197.0,80.0,5
1053,17,20000,3,1,1,17.68,1968.0,174.33,5
1054,18,62269,3,2,1,24.0,1120.0,70.0,5
1055,19,69000,3,2,1,17.32,1968.0,138.13,5
1056,19,58898,3,1,1,14.69,2993.0,258.0,5
1057,22,29110,3,1,1,26.59,1248.0,74.0,5
1058,23,34649,2,1,1,18.9,1197.0,81.86,5
1059,21,13000,3,2,1,26.0,1498.0,98.6,5
1060,19,25043,2,2,1,18.9,1197.0,81.86,5
1061,22,36611,2,1,1,19.0,1199.0,88.7,5
1062,12,150000,3,2,2,17.8,1248.0,75.0,5
1063,19,82000,2,2,1,22.5,998.0,67.04,5
1064,21,45158,3,2,2,28.09,1248.0,88.5,5
1065,20,36968,2,1,1,16.93,1197.0,103.2,5
1066,19,53556,2,2,1,20.4,1197.0,81.8,5
1067,17,78500,3,1,1,20.0,1968.0,138.1,5
1068,21,133000,3,2,1,24.4,1120.0,71.0,5
1069,21,33186,3,2,1,19.67,1582.0,126.2,5
1070,16,65000,2,1,1,11.74,1796.0,186.0,5
1071,19,61903,3,2,1,22.9,1248.0,74.0,5
1072,15,25000,2,2,1,17.6,1496.0,88.73,5
1073,11,64168,2,1,1,17.0,1086.0,63.0,5
1074,21,8044,2,2,1,20.85,1197.0,83.14,5
1075,21,18000,3,1,1,13.22,2967.0,241.4,5
1076,17,80000,2,2,1,16.8,1497.0,116.3,5
1077,20,45000,3,2,1,25.32,1198.0,77.0,5
1078,17,78835,3,2,2,14.0,2498.0,112.0,8
1079,21,30631,2,2,1,23.84,1199.0,84.0,5
1080,15,72573,3,2,1,12.05,2179.0,120.0,8
1081,20,10000,3,1,1,11.36,2755.0,171.5,7
1082,15,50215,2,2,1,18.9,998.0,67.1,5
1083,13,9999,2,2,1,16.1,796.0,37.0,4
1084,12,110000,2,2,2,13.5,1799.0,130.0,5
1085,17,81000,3,2,1,25.44,936.0,57.6,5
1086,20,11000,3,2,1,16.55,2498.0,105.0,6
1087,21,59000,2,2,1,17.57,1193.0,88.7,5
1088,19,8300,2,2,1,21.1,814.0,55.2,5
1089,20,40000,3,1,1,11.18,2696.0,184.0,7
1090,20,83500,3,2,1,19.67,1582.0,126.2,5
1091,21,22000,3,2,1,22.95,1248.0,74.0,5
1092,17,39000,2,2,1,13.7,1399.0,98.82,7
1093,17,90000,3,1,1,17.2,1968.0,138.1,5
1094,16,134487,3,2,1,21.9,1396.0,88.8,5
1095,18,65000,3,1,1,15.73,1968.0,174.33,5
1096,19,48000,3,2,1,15.4,2179.0,120.0,7
1097,15,60000,3,1,1,13.2,1995.0,170.0,5
1098,19,23742,2,1,1,15.04,1991.0,360.0,5
1099,14,60268,2,2,1,17.0,1497.0,118.0,5
1100,20,70746,3,2,1,24.3,1248.0,88.5,5
1101,18,61000,2,1,1,12.98,2494.0,178.4,5
1102,11,102000,3,2,1,17.8,1248.0,75.0,5
1103,20,25000,2,1,2,14.5,1797.0,147.4,5
1104,17,64000,3,2,1,20.46,1461.0,83.8,5
1105,14,78265,3,1,1,12.19,2967.0,236.0,5
1106,10,76560,2,2,3,15.9,1298.0,85.0,5
1107,21,10000,3,2,1,17.1,1956.0,170.0,5
1108,14,52000,2,1,1,16.8,1497.0,118.0,5
1109,22,45000,3,2,1,22.95,1248.0,74.0,5
1110,22,29562,2,2,1,21.4,1197.0,83.1,5
1111,18,32000,3,2,1,26.59,1248.0,74.0,5
1112,20,22003,2,2,1,16.2,1199.0,74.0,5
1113,21,2890,2,2,1,13.8,1998.0,192.0,5
1114,19,52000,3,1,1,13.5,2477.0,175.56,7
1115,12,100000,2,2,2,17.7,1497.0,78.0,5
1116,17,60000,2,2,2,21.1,814.0,55.2,5
1117,14,6512,2,2,1,16.0,995.0,63.0,5
1118,12,39008,2,2,1,19.7,796.0,46.3,5
1119,7,136441,2,2,1,13.4,1794.0,125.0,5
1120,16,36200,2,2,1,17.0,1197.0,80.0,5
1121,19,32506,3,2,1,24.8,1396.0,88.7,5
1122,20,67000,2,2,1,13.7,1399.0,98.79,8
1123,15,59800,2,2,2,14.6,1368.0,88.7,5
1124,19,63008,3,2,1,15.1,2179.0,140.0,7
1125,22,57804,3,1,1,24.3,1248.0,88.5,5
1126,16,37212,2,2,1,18.3,1197.0,99.6,5
1127,19,65000,3,2,1,19.67,1582.0,126.2,5
1128,13,61259,2,2,1,17.92,1086.0,62.1,5
1129,14,50000,2,1,2,15.0,1396.0,100.0,5
1130,10,183513,3,2,2,14.9,1991.0,112.2,5
1131,19,66000,3,2,1,16.0,2179.0,140.0,7
1132,16,78979,3,1,1,18.53,1968.0,187.74,5
1133,20,30010,2,2,1,23.84,1199.0,84.0,5
1134,20,27508,3,1,1,20.0,2143.0,107.3,5
1135,18,28000,2,1,1,17.1,1591.0,121.4,5
1136,18,45000,3,1,1,19.27,2143.0,167.62,5
1137,17,86107,2,1,1,8.45,2979.0,321.0,5
1138,19,49000,3,1,2,12.7,2179.0,187.7,5
1139,22,32746,2,1,1,13.0,1591.0,121.3,5
1140,17,42758,2,1,1,16.93,1197.0,103.2,5
1141,17,50000,3,1,1,23.8,1998.0,112.0,5
1142,20,90904,3,1,1,9.0,1984.0,181.0,5
1143,16,52612,3,2,1,23.08,1461.0,63.12,5
1144,19,40000,2,2,1,18.0,1198.0,86.7,5
1145,16,80724,2,1,1,12.98,2494.0,178.4,5
1146,13,62659,2,2,1,19.7,796.0,46.3,5
1147,15,72734,2,1,2,14.67,1798.0,177.46,5
1148,19,15000,2,2,1,17.5,1373.0,91.1,7
1149,18,65475,3,1,1,16.55,1968.0,147.51,5
1150,16,71000,3,2,1,20.77,1248.0,88.76,7
1151,20,16000,3,1,1,19.27,2143.0,167.62,5
1152,15,72329,2,2,1,17.5,1197.0,85.8,5
1153,20,49398,3,1,1,17.9,2143.0,136.0,5
1154,20,44147,2,2,1,17.8,1497.0,117.3,5
1155,11,45000,2,2,1,19.7,796.0,46.3,5
1156,15,75000,3,2,1,11.5,2982.0,171.0,7
1157,21,22574,3,1,1,21.76,1995.0,190.0,5
1158,20,26642,2,2,1,18.6,1197.0,81.86,5
1159,17,81304,3,2,1,25.8,1498.0,98.6,5
1160,17,46000,3,2,1,15.0,1896.0,105.0,5
1161,11,99000,2,2,1,13.0,2987.0,210.0,5
1162,16,36317,2,2,1,21.1,814.0,55.2,5
1163,12,70000,2,2,1,18.2,998.0,67.1,5
1164,13,137711,3,2,1,16.8,1493.0,110.0,5
1165,22,18980,2,1,1,17.0,1591.0,121.3,5
1166,19,31293,2,2,1,18.6,1197.0,81.83,5
1167,8,43000,2,2,2,15.4,1590.0,94.0,5
1168,20,45000,3,2,1,27.3,1498.0,98.6,5
1169,16,53000,3,2,1,20.54,1598.0,103.6,5
1170,15,30000,2,2,1,19.81,1086.0,68.05,5
1171,21,13000,3,2,1,17.1,1956.0,170.0,5
1172,17,62000,3,2,1,19.01,1461.0,108.45,5
1173,16,35161,2,2,1,17.5,1298.0,85.8,5
1174,10,75000,2,2,1,19.7,796.0,46.3,5
1175,20,53590,2,1,1,21.9,624.0,37.48,4
1176,12,71467,2,2,1,19.81,1086.0,68.05,5
1177,15,66287,2,2,1,19.7,796.0,46.3,5
1178,16,85000,3,2,2,20.0,1399.0,68.0,5
1179,16,147202,3,1,1,11.8,2993.0,241.6,7
1180,20,72566,3,2,1,26.0,1498.0,98.6,5
1181,19,190000,3,2,1,23.2,1248.0,73.94,5
1182,21,25348,2,2,1,18.9,1197.0,81.86,5
1183,18,54000,2,1,1,18.9,1197.0,82.0,5
1184,19,33000,2,2,1,18.6,1197.0,81.83,5
1185,15,58067,3,1,1,18.48,1995.0,177.0,5
1186,19,43020,3,1,1,13.0,2143.0,201.1,5
1187,18,27641,3,2,1,12.99,2494.0,100.0,7
1188,20,46372,3,2,1,26.59,1248.0,74.0,5
1189,20,27535,2,2,1,24.07,998.0,67.1,5
1190,20,55615,3,1,1,22.48,1995.0,190.0,5
1191,21,19000,3,2,1,24.3,1248.0,88.5,5
1192,14,47000,2,2,1,16.2,1599.0,103.2,5
1193,19,60595,2,2,1,17.4,1497.0,117.3,5
1194,17,170000,3,2,1,22.3,1248.0,74.0,5
1195,21,14301,3,2,1,21.19,1396.0,88.73,5
1196,19,42741,3,1,2,17.68,1968.0,174.33,5
1197,19,31000,3,1,2,15.97,2993.0,258.0,5
1198,21,11000,2,2,1,15.29,1591.0,121.3,5
1199,22,3800,3,1,1,24.3,1248.0,88.5,5
1200,13,44702,2,2,1,16.6,1388.0,68.0,5
1201,21,14300,3,1,1,28.4,1248.0,73.75,5
1202,22,31542,2,2,1,17.4,1497.0,117.3,5
1203,19,31717,2,1,1,23.1,998.0,67.04,5
1204,15,99120,3,2,1,11.5,1991.0,147.9,7
1205,20,36000,2,2,1,19.83,1198.0,67.0,5
1206,14,40000,2,2,1,13.1,1798.0,157.8,5
1207,18,41000,2,2,1,0.0,1086.0,62.0,5
1208,11,160000,3,2,2,19.2,1461.0,65.0,5
1209,20,41413,3,2,1,27.28,1047.0,69.0,5
1210,15,67500,2,1,2,14.4,1598.0,103.6,5
1211,18,30315,2,2,1,18.6,1197.0,81.83,5
1212,21,39015,2,2,1,17.0,1497.0,121.36,5
1213,22,6000,2,2,1,16.0,1368.0,160.0,5
1214,18,21143,3,1,1,16.55,1968.0,147.51,5
1215,17,42203,2,2,1,17.1,1591.0,121.3,5
1216,21,21380,3,2,1,24.3,1248.0,88.5,5
1217,22,23955,2,2,1,18.6,1197.0,81.86,5
1218,17,38568,3,2,1,25.8,1498.0,98.6,5
1219,15,64000,3,1,1,16.55,1968.0,147.51,5
1220,18,57000,2,1,1,15.5,1198.0,86.7,5
1221,21,44556,3,2,1,27.3,1498.0,98.6,5
1222,16,80000,3,1,1,16.73,2993.0,218.0,5
1223,19,39000,2,2,1,18.9,1197.0,82.0,5
1224,19,70000,3,2,1,19.87,1461.0,83.8,5
1225,13,45463,2,2,1,14.49,1399.0,92.7,5
1226,19,44776,2,2,1,18.0,1198.0,86.7,5
1227,20,18242,2,1,1,18.9,1197.0,82.0,5
1228,19,21190,2,2,1,21.1,814.0,55.2,5
1229,15,89411,3,2,1,20.54,1598.0,103.6,5
1230,19,59000,2,1,1,17.21,1197.0,103.6,5
1231,16,28000,3,2,1,23.08,1461.0,63.1,5
1232,17,52262,2,1,3,17.2,1197.0,103.6,5
1233,18,72443,3,1,1,10.0,2148.0,170.0,5
